user,x,y,state,time_stamp
u_1,225.11,690.31,Move,7.810168981552124
u_1,248.36,687.52,Move,7.818382978439331
u_1,273.28,686.56,Move,7.826509952545166
u_1,299.92,685.58,Move,7.83410120010376
u_1,326.56,685.58,Move,7.841813087463379
u_1,356.81,685.58,Move,7.849461793899536
u_1,387.07,685.58,Move,7.861958026885986
u_1,419.22,688.79,Move,7.866235017776489
u_1,455.33,693.31,Move,7.878305912017822
u_1,491.44,697.82,Move,7.881974935531616
u_1,527.56,703.46,Move,7.894574880599976
u_1,563.67,709.11,Move,7.898205995559692
u_1,597.77,715.71,Move,7.905862092971802
u_1,631.87,720.11,Move,7.914216995239258
u_1,664.03,723.32,Move,7.926609992980957
u_1,694.28,726.45,Move,7.930463075637817
u_1,722.7,728.48,Move,7.9437549114227295
u_1,751.12,729.5,Move,7.946367025375366
u_1,777.76,729.5,Move,7.956752061843872
u_1,789.73,729.5,Move,7.9623329639434814
u_1,812.99,727.64,Move,7.976934909820557
u_1,853.29,721.71,Move,7.978832006454468
u_1,864.11,719.0,Move,7.994054079055786
u_1,882.71,713.93,Move,7.9948320388793945
u_1,899.87,709.85,Move,8.011194944381714
u_1,917.03,704.94,Move,8.011222839355469
u_1,932.81,701.0,Move,8.01858901977539
u_1,938.71,699.39,Move,8.02683401107788
u_1,950.69,695.87,Move,8.034780025482178
u_1,960.41,693.27,Move,8.042752981185913
u_1,969.1,691.41,Move,8.050596952438354
u_1,975.87,689.15,Move,8.058806896209717
u_1,978.25,688.76,Move,8.067070960998535
u_1,982.58,687.8,Move,8.075013875961304
u_1,986.16,686.9,Move,8.083968162536621
u_1,988.54,686.11,Move,8.09151816368103
u_1,990.39,685.74,Move,8.099236011505127
u_1,991.76,685.4,Move,8.107506036758423
u_1,993.12,685.4,Move,8.11533498764038
u_1,994.06,685.4,Move,8.123236894607544
u_1,995.0,685.08,Move,8.131577014923096
u_1,995.94,685.08,Move,8.139618873596191
u_1,996.52,685.08,Move,8.147520065307617
u_1,997.46,685.08,Move,8.155329942703247
u_1,998.4,685.08,Move,8.163644075393677
u_1,999.75,685.08,Move,8.172306060791016
u_1,1001.12,684.74,Move,8.179604053497314
u_1,1003.5,684.74,Move,8.187772035598755
u_1,1004.44,684.43,Move,8.19608211517334
u_1,1006.28,684.06,Move,8.203637838363647
u_1,1007.65,684.06,Move,8.211627960205078
u_1,1009.5,683.69,Move,8.219881057739258
u_1,1010.44,683.38,Move,8.227842807769775
u_1,1011.38,683.38,Move,8.235895872116089
u_1,1011.95,683.38,Move,8.243578910827637
u_1,1011.72,677.78,Move,10.352946996688843
u_1,1009.94,670.08,Move,10.360371112823486
u_1,1008.7,661.4,Move,10.367793083190918
u_1,1006.58,649.42,Move,10.37555480003357
u_1,1004.39,636.23,Move,10.383416891098022
u_1,1002.19,623.04,Move,10.39125108718872
u_1,999.82,607.26,Move,10.399343013763428
u_1,997.37,590.11,Move,10.407672882080078
u_1,990.3,530.71,Move,10.41556692123413
u_1,987.68,510.62,Move,10.423405885696411
u_1,981.7,443.31,Move,10.431640863418579
u_1,979.89,421.67,Move,10.442748069763184
u_1,976.28,379.49,Move,10.448199033737183
u_1,972.72,339.19,Move,10.455621004104614
u_1,969.25,301.01,Move,10.463595151901245
u_1,965.95,266.9,Move,10.47822093963623
u_1,962.82,236.65,Move,10.479902982711792
u_1,962.12,224.67,Move,10.49180293083191
u_1,960.26,201.42,Move,10.495996952056885
u_1,958.51,181.33,Move,10.508070945739746
u_1,957.38,174.56,Move,10.51229977607727
u_1,955.91,161.37,Move,10.519946098327637
u_1,954.56,150.54,Move,10.528041124343872
u_1,954.14,147.57,Move,10.535935163497925
u_1,953.54,139.87,Move,10.544702053070068
u_1,952.53,134.78,Move,10.551856994628906
u_1,952.08,131.18,Move,10.560699939727783
u_1,952.08,128.2,Move,10.56823205947876
u_1,951.68,125.82,Move,10.579771995544434
u_1,951.68,124.45,Move,10.584561109542847
u_1,951.37,123.51,Move,10.592214822769165
u_1,951.37,122.94,Move,10.599892139434814
u_1,951.37,122.37,Move,10.607905864715576
u_1,951.37,122.11,Move,10.616235971450806
u_1,951.37,121.85,Move,10.624197959899902
u_1,951.11,121.85,Move,10.63221788406372
u_1,951.11,121.85,Scroll,12.351931095123291
u_1,951.11,121.85,Scroll,12.356390953063965
u_1,951.11,121.85,Scroll,12.363957166671753
u_1,951.11,121.85,Scroll,12.37178897857666
u_1,951.11,121.85,Scroll,12.37929105758667
u_1,951.11,121.85,Scroll,12.387880086898804
u_1,951.11,121.85,Scroll,12.395452976226807
u_1,951.11,121.85,Scroll,12.40391993522644
u_1,951.11,121.85,Scroll,12.41132402420044
u_1,951.11,121.85,Scroll,12.429184198379517
u_1,951.11,121.85,Scroll,12.429224014282227
u_1,951.11,121.85,Scroll,12.435791015625
u_1,951.11,121.85,Scroll,12.447865009307861
u_1,951.11,121.85,Scroll,12.451529026031494
u_1,951.11,121.85,Scroll,12.460148096084595
u_1,951.11,121.85,Scroll,12.468576192855835
u_1,951.11,121.85,Scroll,12.47580885887146
u_1,951.11,121.85,Scroll,12.484441995620728
u_1,951.11,121.85,Scroll,12.491789817810059
u_1,951.11,121.85,Scroll,12.500058889389038
u_1,951.11,121.85,Scroll,12.508619785308838
u_1,951.11,121.85,Scroll,12.51640796661377
u_1,951.11,121.85,Scroll,12.52465009689331
u_1,951.11,121.85,Scroll,12.532639026641846
u_1,951.11,121.85,Scroll,12.541181087493896
u_1,951.11,121.85,Scroll,12.548727989196777
u_1,951.11,121.85,Scroll,12.557476997375488
u_1,951.11,121.85,Scroll,12.565806865692139
u_1,951.11,121.85,Scroll,12.57361102104187
u_1,951.11,121.85,Scroll,12.581893920898438
u_1,951.11,121.85,Scroll,12.58980393409729
u_1,951.11,121.85,Scroll,12.597892045974731
u_1,951.11,121.85,Scroll,12.60595703125
u_1,951.11,121.85,Scroll,12.612782955169678
u_1,951.11,121.85,Scroll,12.622474908828735
u_1,951.11,121.85,Scroll,12.62989091873169
u_1,951.11,121.85,Scroll,12.637420892715454
u_1,951.11,121.85,Scroll,12.645748138427734
u_1,951.11,121.85,Scroll,12.653938055038452
u_1,951.11,121.85,Scroll,12.66207504272461
u_1,951.11,121.85,Scroll,12.669584035873413
u_1,951.11,121.85,Scroll,12.678441047668457
u_1,951.11,121.85,Scroll,12.68572187423706
u_1,951.11,121.85,Scroll,12.694763898849487
u_1,951.11,121.85,Scroll,12.702613115310669
u_1,951.11,121.85,Scroll,12.710514068603516
u_1,951.11,121.85,Scroll,12.718604803085327
u_1,951.11,121.85,Scroll,12.726469993591309
u_1,951.11,121.85,Scroll,12.734774827957153
u_1,951.11,121.85,Scroll,12.742738962173462
u_1,951.11,121.85,Scroll,12.750900983810425
u_1,951.11,121.85,Scroll,12.847501993179321
u_1,951.11,121.85,Scroll,14.324758768081665
u_1,951.11,121.85,Scroll,14.333196878433228
u_1,951.11,121.85,Scroll,14.341091871261597
u_1,951.11,121.85,Scroll,14.353436946868896
u_1,951.11,121.85,Scroll,14.356950998306274
u_1,951.11,121.85,Scroll,14.370334148406982
u_1,951.11,121.85,Scroll,14.373740911483765
u_1,951.11,121.85,Scroll,14.381424903869629
u_1,951.11,121.85,Scroll,14.395062923431396
u_1,951.11,121.85,Scroll,14.398443937301636
u_1,951.11,121.85,Scroll,14.40556001663208
u_1,951.11,121.85,Scroll,14.414528846740723
u_1,951.11,121.85,Scroll,14.434813976287842
u_1,951.11,121.85,Scroll,14.435424089431763
u_1,951.11,121.85,Scroll,14.443428993225098
u_1,951.11,121.85,Scroll,14.446573972702026
u_1,951.11,121.85,Scroll,14.453845024108887
u_1,951.11,121.85,Scroll,14.461974859237671
u_1,951.11,121.85,Scroll,14.47024393081665
u_1,951.11,121.85,Scroll,14.483528137207031
u_1,951.11,121.85,Scroll,14.486389875411987
u_1,951.11,121.85,Scroll,14.499527931213379
u_1,951.11,121.85,Scroll,14.502383947372437
u_1,951.11,121.85,Scroll,14.51161789894104
u_1,951.11,121.85,Scroll,14.518409013748169
u_1,951.11,121.85,Scroll,14.527468919754028
u_1,951.11,121.85,Scroll,14.534912824630737
u_1,951.11,121.85,Scroll,14.544241905212402
u_1,951.11,121.85,Scroll,14.550925970077515
u_1,951.11,121.85,Scroll,14.560234069824219
u_1,951.11,121.85,Scroll,14.567986965179443
u_1,951.11,121.85,Scroll,14.576005935668945
u_1,951.11,121.85,Scroll,14.584330081939697
u_1,951.11,121.85,Scroll,14.592216968536377
u_1,951.11,121.85,Scroll,14.600527048110962
u_1,951.11,121.85,Scroll,14.607290029525757
u_1,951.11,121.85,Scroll,14.616175889968872
u_1,951.11,121.85,Scroll,14.624587774276733
u_1,951.11,121.85,Scroll,14.632380962371826
u_1,951.11,121.85,Scroll,14.640645027160645
u_1,951.11,121.85,Scroll,14.648689985275269
u_1,951.11,121.85,Scroll,14.65531611442566
u_1,951.11,121.85,Scroll,14.664700984954834
u_1,951.11,121.85,Scroll,14.672511100769043
u_1,951.11,121.85,Scroll,14.680975914001465
u_1,951.11,121.85,Scroll,14.688467979431152
u_1,951.11,121.85,Scroll,14.695735931396484
u_1,951.11,121.85,Scroll,14.704841136932373
u_1,951.11,121.85,Scroll,14.712110996246338
u_1,951.11,121.85,Scroll,14.721386194229126
u_1,951.11,121.85,Scroll,14.728809118270874
u_1,951.11,121.85,Scroll,14.735891103744507
u_1,951.11,121.85,Scroll,14.745439052581787
u_1,951.11,121.85,Scroll,14.752640008926392
u_1,951.11,121.85,Scroll,14.761259078979492
u_1,951.11,121.85,Scroll,14.76926302909851
u_1,951.11,121.85,Scroll,14.78553295135498
u_1,951.11,121.85,Scroll,14.809092044830322
u_1,949.72,123.01,Move,16.681545972824097
u_1,946.84,126.37,Move,16.687728881835938
u_1,943.79,130.44,Move,16.696077823638916
u_1,940.23,134.51,Move,16.703546047210693
u_1,936.87,137.87,Move,16.711687088012695
u_1,933.5,141.24,Move,16.719398021697998
u_1,926.52,148.22,Move,16.728007078170776
u_1,918.4,155.66,Move,16.735527992248535
u_1,911.27,162.79,Move,16.743247985839844
u_1,903.15,170.23,Move,16.751667976379395
u_1,895.03,177.67,Move,16.759330987930298
u_1,891.67,181.04,Move,16.76757311820984
u_1,884.85,187.24,Move,16.77551293373108
u_1,877.71,194.37,Move,16.78367805480957
u_1,871.51,200.58,Move,16.791592121124268
u_1,860.86,211.23,Move,16.79968500137329
u_1,858.14,213.94,Move,16.808019161224365
u_1,852.56,220.77,Move,16.816176891326904
u_1,847.26,226.66,Move,16.824589014053345
u_1,842.74,232.3,Move,16.832226991653442
u_1,838.23,237.38,Move,16.84038209915161
u_1,833.71,242.46,Move,16.848228931427002
u_1,829.96,247.29,Move,16.856712102890015
u_1,826.2,252.12,Move,16.864792823791504
u_1,823.15,256.19,Move,16.872704029083252
u_1,820.1,260.76,Move,16.880355834960938
u_1,817.05,264.83,Move,16.888487100601196
u_1,814.0,268.9,Move,16.896202087402344
u_1,811.59,272.74,Move,16.90436601638794
u_1,808.71,276.11,Move,16.91246199607849
u_1,806.31,279.95,Move,16.92031192779541
u_1,804.5,283.12,Move,16.928165912628174
u_1,802.23,286.29,Move,16.936306953430176
u_1,800.42,289.46,Move,16.944489002227783
u_1,799.15,292.43,Move,16.952282905578613
u_1,797.34,295.6,Move,16.96018695831299
u_1,795.53,298.77,Move,16.96867275238037
u_1,793.72,302.39,Move,16.976766109466553
u_1,791.91,305.56,Move,16.986998796463013
u_1,790.63,308.54,Move,16.992552995681763
u_1,788.82,311.7,Move,17.000431060791016
u_1,787.12,314.25,Move,17.008586883544922
u_1,784.86,317.42,Move,17.017019987106323
u_1,783.05,320.59,Move,17.025182962417603
u_1,780.92,323.14,Move,17.032960176467896
u_1,778.66,326.31,Move,17.04149103164673
u_1,776.85,329.48,Move,17.0498468875885
u_1,774.58,332.65,Move,17.05780005455017
u_1,772.77,335.82,Move,17.065662145614624
u_1,770.51,338.98,Move,17.073730945587158
u_1,768.7,342.15,Move,17.081419944763184
u_1,768.02,343.52,Move,17.08921504020691
u_1,766.32,346.07,Move,17.096960067749023
u_1,764.62,348.62,Move,17.10540509223938
u_1,763.03,350.6,Move,17.113231897354126
u_1,761.85,352.96,Move,17.12202501296997
u_1,760.26,354.95,Move,17.129791021347046
u_1,759.17,356.77,Move,17.138350009918213
u_1,757.04,359.32,Move,17.145923852920532
u_1,755.46,361.31,Move,17.15377116203308
u_1,753.33,363.43,Move,17.162123918533325
u_1,751.74,365.42,Move,17.170081853866577
u_1,749.03,368.13,Move,17.177899837493896
u_1,746.9,370.26,Move,17.18571400642395
u_1,745.88,371.28,Move,17.19361901283264
u_1,743.91,372.85,Move,17.202391862869263
u_1,741.79,374.98,Move,17.210333108901978
u_1,740.31,376.09,Move,17.21850299835205
u_1,738.33,377.67,Move,17.226009845733643
u_1,738.33,377.67,Pressed,17.24510908126831
u_1,737.16,378.55,Drag,17.24515390396118
u_1,736.92,378.55,Drag,17.282330989837646
u_1,735.98,378.55,Drag,17.290085077285767
u_1,734.62,378.55,Drag,17.298227071762085
u_1,732.77,378.55,Drag,17.306396961212158
u_1,730.39,378.55,Drag,17.314095973968506
u_1,725.3,378.55,Drag,17.32248306274414
u_1,721.68,378.55,Drag,17.353724002838135
u_1,716.6,378.55,Drag,17.353811979293823
u_1,711.51,378.55,Drag,17.35383415222168
u_1,705.61,377.47,Drag,17.354235887527466
u_1,699.71,375.33,Drag,17.37092685699463
u_1,692.01,373.55,Drag,17.370966911315918
u_1,683.32,371.07,Drag,17.378798007965088
u_1,674.64,368.59,Drag,17.386878967285156
u_1,666.94,366.22,Drag,17.394933938980103
u_1,659.24,363.26,Drag,17.408905029296875
u_1,651.54,360.3,Drag,17.41095995903015
u_1,643.83,357.93,Drag,17.423040866851807
u_1,640.21,356.57,Drag,17.427332878112793
u_1,633.44,354.31,Drag,17.434987783432007
u_1,626.51,351.42,Drag,17.44396710395813
u_1,620.3,348.6,Drag,17.45778799057007
u_1,608.58,342.01,Drag,17.459347009658813
u_1,602.37,338.62,Drag,17.467257976531982
u_1,596.16,335.23,Drag,17.475327014923096
u_1,590.24,329.9,Drag,17.49205994606018
u_1,584.92,324.0,Drag,17.492097854614258
u_1,577.79,316.86,Drag,17.504764080047607
u_1,572.21,310.04,Drag,17.507872819900513
u_1,566.37,302.26,Drag,17.518315076828003
u_1,563.49,298.89,Drag,17.523427963256836
u_1,558.52,291.45,Drag,17.541118144989014
u_1,552.95,284.64,Drag,17.541172981262207
u_1,548.8,278.12,Drag,17.547563076019287
u_1,544.85,272.48,Drag,17.55553913116455
u_1,541.63,267.11,Drag,17.577554941177368
u_1,539.09,262.53,Drag,17.577615976333618
u_1,536.55,257.96,Drag,17.580503940582275
u_1,535.11,253.63,Drag,17.595738887786865
u_1,533.67,249.31,Drag,17.596407890319824
u_1,532.31,245.69,Drag,17.604016065597534
u_1,531.57,243.84,Drag,17.627214908599854
u_1,530.73,240.9,Drag,17.628544092178345
u_1,529.45,237.92,Drag,17.628621816635132
u_1,529.06,235.54,Drag,17.636378049850464
u_1,528.26,233.16,Drag,17.64430809020996
u_1,527.89,231.31,Drag,17.6602840423584
u_1,527.55,229.95,Drag,17.66111707687378
u_1,527.21,228.58,Drag,17.67443585395813
u_1,527.21,228.58,Released,17.685504913330078
