user,x,y,state,time_stamp
u_2,727.1146240234375,717.3165893554688,Move,12.899074792861938
u_2,721.1669921875,719.4407348632812,Move,12.91585111618042
u_2,716.9393310546875,720.9730224609375,Move,12.931910991668701
u_2,711.5836181640625,722.6165771484375,Move,12.948803901672363
u_2,706.5966186523438,724.6574096679688,Move,12.964854001998901
u_2,701.8328247070312,725.8483276367188,Move,12.981473922729492
u_2,698.1412353515625,726.586669921875,Move,12.998064994812012
u_2,694.4496459960938,726.586669921875,Move,13.003984928131104
u_2,691.49609375,726.3008422851562,Move,13.020237922668457
u_2,689.1697998046875,722.4700927734375,Move,13.036355018615723
u_2,688.3201904296875,716.5225219726562,Move,13.052043199539185
u_2,688.3201904296875,713.9093017578125,Move,13.310773134231567
u_2,688.3201904296875,704.4989624023438,Move,13.326181888580322
u_2,689.39306640625,691.8252563476562,Move,13.350491046905518
u_2,694.12939453125,670.5975341796875,Move,13.364697933197021
u_2,701.0890502929688,640.3638916015625,Move,13.382753133773804
u_2,710.3873901367188,610.13037109375,Move,13.397602796554565
u_2,716.9752197265625,590.6248168945312,Move,13.415096998214722
u_2,724.912841796875,571.31298828125,Move,13.431376934051514
u_2,730.0550537109375,562.2194213867188,Move,13.457072019577026
u_2,735.230224609375,555.6024169921875,Move,13.457092046737671
u_2,739.0609130859375,553.2761840820312,Move,13.470407962799072
u_2,743.28857421875,552.9070434570312,Move,13.48655104637146
u_2,746.4896240234375,553.5846557617188,Move,13.503618240356445
u_2,750.2229614257812,561.2186279296875,Move,13.518449068069458
u_2,752.45263671875,575.8050537109375,Move,13.534466028213501
u_2,754.5101928710938,598.6063232421875,Move,13.550988912582397
u_2,754.5101928710938,628.83984375,Move,13.567475080490112
u_2,754.5101928710938,656.2651977539062,Move,13.584683179855347
u_2,752.480712890625,672.98974609375,Move,13.601207971572876
u_2,746.4168701171875,689.3763427734375,Move,13.617779970169067
u_2,740.3482055664062,700.94921875,Move,13.634539127349854
u_2,733.7095947265625,709.1412963867188,Move,13.652023792266846
u_2,730.1088256835938,712.7420654296875,Move,13.669991970062256
u_2,725.860595703125,716.9903564453125,Move,13.679105043411255
u_2,722.9072875976562,719.574462890625,Move,13.701082944869995
u_2,720.6021118164062,720.8836669921875,Move,13.717172145843506
u_2,718.7205810546875,721.824462890625,Move,13.73478889465332
u_2,716.839111328125,722.4515991210938,Move,13.74365496635437
u_2,715.32666015625,722.4515991210938,Move,13.766218185424805
u_2,714.4969482421875,722.4515991210938,Move,13.783614158630371
u_2,713.6671142578125,722.4515991210938,Move,13.800002098083496
u_2,713.0677490234375,720.939208984375,Move,13.816858053207397
u_2,712.7544555664062,719.05859375,Move,13.83387804031372
u_2,712.7544555664062,716.3276977539062,Move,13.850543022155762
u_2,712.7544555664062,713.116455078125,Move,13.867745161056519
u_2,712.7544555664062,708.7772216796875,Move,13.88451099395752
u_2,714.6002197265625,705.0856323242188,Move,13.888911962509155
u_2,717.490478515625,700.15478515625,Move,13.904757022857666
u_2,721.2025756835938,695.620849609375,Move,13.920807123184204
u_2,724.4342041015625,692.0201416015625,Move,13.936669111251831
u_2,730.2637939453125,688.0292358398438,Move,13.952829122543335
u_2,735.6195068359375,685.9886474609375,Move,13.969063997268677
u_2,740.9752197265625,685.5916748046875,Move,13.984877824783325
u_2,746.3308715820312,685.5916748046875,Move,14.001080989837646
u_2,751.8536376953125,687.291015625,Move,14.016983985900879
u_2,756.5208740234375,691.1105346679688,Move,14.033179998397827
u_2,760.9924926757812,695.9512939453125,Move,14.049334049224854
u_2,763.2484741210938,699.2833251953125,Move,14.065707206726074
u_2,765.9439086914062,702.744873046875,Move,14.082154989242554
u_2,767.734130859375,705.5869140625,Move,14.098582029342651
u_2,768.7304077148438,707.8931274414062,Move,14.11600112915039
u_2,769.329833984375,709.4055786132812,Move,14.131978988647461
u_2,769.6434326171875,710.91796875,Move,14.150369882583618
u_2,769.6434326171875,712.430419921875,Move,14.16723108291626
u_2,769.6434326171875,713.9428100585938,Move,14.183456182479858
u_2,768.1309814453125,715.1416625976562,Move,14.200243949890137
u_2,766.6185302734375,716.3405151367188,Move,14.218256950378418
u_2,764.737060546875,717.28125,Move,14.233958005905151
u_2,763.224853515625,718.194091796875,Move,14.249114990234375
u_2,762.08154296875,718.7657470703125,Move,14.265317916870117
u_2,760.9381713867188,719.33740234375,Move,14.282949924468994
u_2,760.4219970703125,719.5955200195312,Move,14.299371004104614
u_2,759.90576171875,719.5955200195312,Move,14.31515097618103
u_2,759.3895263671875,719.5955200195312,Move,14.332036972045898
u_2,758.8733520507812,719.5955200195312,Move,14.34893012046814
u_2,758.357177734375,719.33740234375,Move,14.354572772979736
u_2,757.72998046875,717.4559326171875,Move,14.37063193321228
u_2,757.0485229492188,714.72998046875,Move,14.387319087982178
u_2,756.1988525390625,709.910400390625,Move,14.403187990188599
u_2,756.1988525390625,702.611328125,Move,14.418957948684692
u_2,756.1988525390625,693.2009887695312,Move,14.435327053070068
u_2,756.1988525390625,683.0308837890625,Move,14.451255083084106
u_2,759.1661376953125,673.62060546875,Move,14.467168092727661
u_2,760.751220703125,668.8081665039062,Move,14.501878023147583
u_2,763.048583984375,664.58251953125,Move,14.502124786376953
u_2,764.6443481445312,662.9867553710938,Move,14.515756130218506
u_2,767.430908203125,662.9867553710938,Move,14.531579971313477
u_2,770.4330444335938,669.5484619140625,Move,14.548582077026367
u_2,773.223388671875,690.4373779296875,Move,14.56455683708191
u_2,773.927978515625,716.8698120117188,Move,14.581793785095215
u_2,773.927978515625,737.2255859375,Move,14.598944187164307
u_2,772.6871948242188,757.888671875,Move,14.616892099380493
u_2,768.3955688476562,769.74658203125,Move,14.63309097290039
u_2,763.3878784179688,775.65966796875,Move,14.650338888168335
u_2,757.4485473632812,777.3554077148438,Move,14.660368919372559
u_2,750.8531494140625,777.3554077148438,Move,14.683434009552002
u_2,742.7163696289062,770.353271484375,Move,14.699177026748657
u_2,736.2001342773438,756.135986328125,Move,14.714861869812012
u_2,733.0421142578125,737.7239990234375,Move,14.732940196990967
u_2,731.7452392578125,722.0967407226562,Move,14.747550010681152
u_2,731.7452392578125,709.7896118164062,Move,14.765230894088745
u_2,731.7452392578125,699.5634765625,Move,14.78154993057251
u_2,731.7452392578125,694.207763671875,Move,14.797669887542725
u_2,733.3131713867188,692.639892578125,Move,14.818377017974854
u_2,735.6092529296875,692.639892578125,Move,14.82201099395752
u_2,738.0266723632812,694.1165161132812,Move,14.837625980377197
u_2,740.5756225585938,700.0640869140625,Move,14.853344202041626
u_2,742.10791015625,704.2918090820312,Move,14.869395017623901
u_2,743.27099609375,708.5194702148438,Move,14.885263919830322
u_2,743.9815063476562,711.730712890625,Move,14.90184211730957
u_2,743.9815063476562,712.6715087890625,Scroll,15.451788902282715
u_2,743.9815063476562,712.6715087890625,Scroll,15.539089918136597
u_2,743.9815063476562,712.6715087890625,Scroll,15.555605173110962
u_2,743.9815063476562,712.6715087890625,Scroll,15.571361064910889
u_2,743.9815063476562,712.6715087890625,Scroll,15.593679904937744
u_2,743.9815063476562,712.6715087890625,Scroll,15.61108112335205
u_2,743.9815063476562,712.6715087890625,Scroll,15.625409126281738
u_2,743.9815063476562,712.6715087890625,Scroll,15.673504114151001
u_2,743.9815063476562,712.6715087890625,Scroll,15.748291015625
u_2,743.9815063476562,714.0736083984375,Move,16.46210789680481
u_2,743.9815063476562,715.5860595703125,Move,16.477894067764282
u_2,743.9815063476562,717.0984497070312,Move,16.493690013885498
u_2,743.9815063476562,718.6109008789062,Move,16.509926080703735
u_2,743.9815063476562,719.7542114257812,Move,16.532267093658447
u_2,743.9815063476562,720.583984375,Move,16.550724983215332
u_2,743.9815063476562,721.413330078125,Move,16.567437887191772
u_2,743.9815063476562,721.9295654296875,Move,16.583395957946777
u_2,743.9815063476562,722.432373046875,Move,16.599115133285522
u_2,743.9815063476562,722.9351806640625,Move,16.622328996658325
u_2,743.9815063476562,723.4379272460938,Move,16.64665722846985
u_2,743.9815063476562,723.9407348632812,Move,16.670119047164917
u_2,743.9815063476562,724.4434814453125,Move,16.694562911987305
u_2,743.9815063476562,724.9330444335938,Move,16.732413053512573
u_2,743.9815063476562,725.4052124023438,Move,16.80936622619629
u_2,743.9815063476562,725.663330078125,Scroll,17.631428956985474
u_2,743.9815063476562,725.663330078125,Scroll,17.645308017730713
u_2,743.9815063476562,725.663330078125,Scroll,17.671196937561035
u_2,743.9815063476562,725.663330078125,Scroll,17.676584005355835
u_2,743.9815063476562,725.663330078125,Scroll,17.698190927505493
u_2,743.9815063476562,725.663330078125,Scroll,17.709717988967896
u_2,743.9815063476562,725.663330078125,Scroll,17.72468900680542
u_2,743.9815063476562,725.663330078125,Scroll,17.75093698501587
u_2,743.9815063476562,725.663330078125,Scroll,17.7576642036438
u_2,743.9815063476562,725.663330078125,Scroll,17.830596923828125
u_2,743.9815063476562,726.35595703125,Move,18.241325855255127
u_2,743.9815063476562,728.6621704101562,Move,18.255182027816772
u_2,743.9815063476562,730.9683837890625,Move,18.27725386619568
u_2,744.3228759765625,733.2745971679688,Move,18.29369616508484
u_2,744.636474609375,735.1560668945312,Move,18.302640914916992
u_2,744.9500122070312,737.4622802734375,Move,18.318299055099487
u_2,744.9500122070312,739.342529296875,Move,18.334872007369995
u_2,744.9500122070312,740.85498046875,Move,18.350603103637695
u_2,744.9500122070312,742.3673706054688,Move,18.366870164871216
u_2,744.9500122070312,743.8797607421875,Move,18.383535861968994
u_2,744.9500122070312,745.3922119140625,Move,18.40069890022278
u_2,744.9500122070312,746.5355224609375,Move,18.417768001556396
u_2,744.9500122070312,747.6788940429688,Move,18.434233903884888
u_2,744.9500122070312,748.822265625,Move,18.44725513458252
u_2,744.9500122070312,749.965576171875,Move,18.467623949050903
u_2,744.9500122070312,751.10888671875,Move,18.480244159698486
u_2,744.9500122070312,752.2522583007812,Move,18.49920916557312
u_2,744.9500122070312,753.08203125,Move,18.51739811897278
u_2,744.9500122070312,753.9118041992188,Move,18.5344500541687
u_2,744.9500122070312,754.427978515625,Move,18.55069398880005
u_2,744.9500122070312,754.9442138671875,Move,18.566684007644653
u_2,744.69189453125,755.4398803710938,Move,18.60011100769043
u_2,744.69189453125,761.4539184570312,Move,19.106420040130615
u_2,744.0995483398438,775.0558471679688,Move,19.122459888458252
u_2,740.097412109375,806.4243774414062,Move,19.13856792449951
u_2,737.0822143554688,831.929443359375,Move,19.155323028564453
u_2,733.8244018554688,866.136962890625,Move,19.18575119972229
u_2,731.7667236328125,887.02587890625,Move,19.18755602836609
u_2,729.9610595703125,899.984375,Move,19.220090866088867
u_2,728.267822265625,899.984375,Move,19.22028613090515
u_2,726.9376220703125,899.984375,Move,19.249358892440796
u_2,725.9412841796875,899.984375,Move,19.25192880630493
u_2,725.3973388671875,899.984375,Move,19.281908988952637
u_2,724.5675659179688,899.984375,Move,19.284024000167847
u_2,723.4244995117188,899.4129638671875,Move,19.301920175552368
u_2,721.9546508789062,891.1302490234375,Move,19.315603017807007
u_2,719.64111328125,876.6563110351562,Move,19.33206582069397
u_2,718.2600708007812,853.8551025390625,Move,19.351216077804565
u_2,718.2600708007812,819.2127075195312,Move,19.36388897895813
u_2,718.2600708007812,765.419921875,Move,19.381718158721924
u_2,718.2600708007812,732.9540405273438,Move,19.39599299430847
u_2,722.5994873046875,692.71533203125,Move,19.414286851882935
u_2,725.193603515625,672.7545776367188,Move,19.42795705795288
u_2,728.12841796875,658.309326171875,Move,19.447679042816162
u_2,730.274169921875,646.451416015625,Move,19.474684953689575
u_2,731.6043701171875,639.8560791015625,Move,19.477144956588745
u_2,732.6495361328125,636.6583251953125,Move,19.50167679786682
u_2,733.2489013671875,635.1458740234375,Move,19.50898504257202
u_2,733.5070190429688,634.6296997070312,Move,19.531305074691772
u_2,733.7415161132812,635.1190185546875,Move,19.613574981689453
u_2,732.7174682617188,636.8419189453125,Move,19.895448923110962
u_2,730.2167358398438,639.3426513671875,Move,19.911195993423462
u_2,722.7269287109375,644.4009399414062,Move,19.936257123947144
u_2,709.125,649.5086669921875,Move,19.952983140945435
u_2,690.8787231445312,653.2796020507812,Move,19.969084978103638
u_2,669.2312622070312,655.9855346679688,Move,19.97493004798889
u_2,654.4197998046875,656.4940185546875,Move,20.00052499771118
u_2,643.7449951171875,656.4940185546875,Move,20.01818609237671
u_2,635.1132202148438,656.0413208007812,Move,20.034339904785156
u_2,628.663330078125,651.7993774414062,Move,20.050929069519043
u_2,627.1318969726562,647.5738525390625,Move,20.054996013641357
u_2,627.1318969726562,641.6758422851562,Move,20.071439027786255
u_2,627.1318969726562,635.728271484375,Move,20.087932109832764
u_2,631.2899169921875,629.3903198242188,Move,20.10382914543152
u_2,638.7220458984375,622.9752197265625,Move,20.119702100753784
u_2,648.1323852539062,619.52734375,Move,20.135699033737183
u_2,663.7596435546875,618.4544677734375,Move,20.153151035308838
u_2,677.64111328125,621.4163818359375,Move,20.167855978012085
u_2,691.5899047851562,634.6851196289062,Move,20.184880018234253
u_2,701.9898681640625,655.4006958007812,Move,20.212055206298828
u_2,705.5126342773438,679.355712890625,Move,20.216084003448486
u_2,703.40771484375,703.2611694335938,Move,20.232951164245605
u_2,689.3165283203125,723.693359375,Move,20.249067068099976
u_2,668.4694213867188,738.7224731445312,Move,20.2654390335083
u_2,645.4097900390625,747.1210327148438,Move,20.282015085220337
u_2,629.782470703125,748.305908203125,Move,20.299109935760498
u_2,610.273193359375,746.9529418945312,Move,20.31684899330139
u_2,601.5306396484375,730.0360107421875,Move,20.33375120162964
u_2,602.3477172851562,700.8992919921875,Move,20.351083040237427
u_2,634.3362426757812,632.148193359375,Move,20.366662979125977
u_2,666.7669677734375,587.59130859375,Move,20.384854078292847
u_2,695.51904296875,558.8392944335938,Move,20.400799036026
u_2,716.8336181640625,546.07373046875,Move,20.416375160217285
u_2,739.7479248046875,541.3663330078125,Move,20.435576915740967
u_2,751.6799926757812,554.8081665039062,Move,20.452226877212524
u_2,752.4407958984375,587.859619140625,Move,20.46848702430725
u_2,744.0706176757812,633.4306030273438,Move,20.49656105041504
u_2,728.8662109375,667.9187622070312,Move,20.496795892715454
u_2,712.9669189453125,694.8954467773438,Move,20.505810022354126
u_2,696.5385131835938,717.4666137695312,Move,20.521804809570312
u_2,689.3016357421875,722.8369140625,Move,20.53777289390564
u_2,681.5552978515625,725.5191040039062,Move,20.553696155548096
u_2,681.5552978515625,709.21630859375,Move,20.56998896598816
u_2,695.81298828125,675.8827514648438,Move,20.58618402481079
u_2,707.1171875,657.86962890625,Move,20.602174997329712
u_2,723.5850830078125,638.4522094726562,Move,20.619157075881958
u_2,736.001953125,632.2437744140625,Move,20.635705947875977
u_2,742.2568359375,640.3564453125,Move,20.652132987976074
u_2,745.0372924804688,665.4490966796875,Move,20.668244123458862
u_2,745.826171875,688.9287719726562,Move,20.68407678604126
u_2,742.5555419921875,710.5292358398438,Move,20.700735092163086
u_2,735.24609375,722.4658813476562,Move,20.71701216697693
u_2,729.5001220703125,726.1433715820312,Move,20.73293709754944
u_2,724.4019165039062,724.666748046875,Move,20.74997591972351
u_2,723.6692504882812,695.7001953125,Move,20.76707100868225
u_2,735.7110595703125,636.177734375,Move,20.784932851791382
u_2,751.1079711914062,590.7197265625,Move,20.80130910873413
u_2,761.478271484375,565.582763671875,Move,20.816932916641235
u_2,772.3145751953125,549.4036865234375,Move,20.834901094436646
u_2,780.932373046875,545.452880859375,Move,20.84998106956482
u_2,784.8858032226562,555.3814697265625,Move,20.866389989852905
u_2,786.859130859375,575.9315795898438,Move,20.883093118667603
u_2,786.154541015625,598.7328491210938,Move,20.901549816131592
u_2,780.2691650390625,612.7977905273438,Move,20.91773509979248
u_2,770.9632568359375,628.3076782226562,Move,20.933223009109497
u_2,760.30029296875,640.1553955078125,Move,20.950688123703003
u_2,748.4196166992188,648.1131591796875,Move,20.965932846069336
u_2,737.1260986328125,652.460693359375,Move,20.971586227416992
u_2,721.4988403320312,653.6455078125,Move,20.987852811813354
u_2,707.0249633789062,653.6455078125,Move,21.004204988479614
u_2,694.9986572265625,649.3536376953125,Move,21.020308017730713
u_2,679.8248291015625,642.0769653320312,Move,21.036575078964233
u_2,667.407958984375,635.3041381835938,Move,21.052356958389282
u_2,657.467041015625,629.0344848632812,Move,21.068427085876465
u_2,651.2193603515625,622.7868041992188,Move,21.084480047225952
u_2,646.9036865234375,614.638427734375,Move,21.101074934005737
u_2,644.925537109375,605.2280883789062,Move,21.11697483062744
u_2,644.925537109375,588.5321044921875,Move,21.134328842163086
u_2,646.9549560546875,570.0073852539062,Move,21.159281969070435
u_2,657.7481689453125,546.2791748046875,Move,21.168341159820557
u_2,673.5267944335938,517.8776245117188,Move,21.187912940979004
u_2,692.3201904296875,488.46185302734375,Move,21.19723606109619
u_2,723.4447631835938,446.45428466796875,Move,21.217324018478394
u_2,754.1354370117188,410.1835021972656,Move,21.23471713066101
u_2,790.6402587890625,369.7321472167969,Move,21.245080947875977
u_2,829.118408203125,331.2540588378906,Move,21.267388105392456
u_2,871.54296875,298.6956481933594,Move,21.284762859344482
u_2,901.4741821289062,281.44708251953125,Move,21.300671100616455
u_2,937.8507080078125,268.6828308105469,Move,21.31751799583435
u_2,972.1690673828125,266.2315368652344,Move,21.33422088623047
u_2,1002.4026489257812,268.5138854980469,Move,21.35109806060791
u_2,1031.311279296875,284.6024169921875,Move,21.36793804168701
u_2,1064.8004150390625,316.76800537109375,Move,21.3834331035614
u_2,1086.3338623046875,354.51715087890625,Move,21.40009307861328
u_2,1103.0782470703125,405.8785400390625,Move,21.41621685028076
u_2,1114.384521484375,464.55316162109375,Move,21.432289123535156
u_2,1118.529296875,523.227783203125,Move,21.438322067260742
u_2,1118.529296875,560.1212768554688,Move,21.466141939163208
u_2,1100.52392578125,618.0800170898438,Move,21.470805168151855
u_2,1081.0504150390625,643.6680908203125,Move,21.486592054367065
u_2,1034.01171875,683.9986572265625,Move,21.502820014953613
u_2,980.4685668945312,709.6843872070312,Move,21.518599033355713
u_2,921.0,727.420654296875,Move,21.534708976745605
u_2,852.7942504882812,736.2213745117188,Move,21.55095601081848
u_2,782.5787353515625,737.349853515625,Move,21.56682300567627
u_2,718.2774047851562,735.2064819335938,Move,21.58317494392395
u_2,661.3827514648438,724.0702514648438,Move,21.599180221557617
u_2,625.64306640625,713.979736328125,Move,21.615054845809937
u_2,587.3028564453125,699.1592407226562,Move,21.63203001022339
u_2,555.6890258789062,681.7181396484375,Move,21.649824142456055
u_2,535.1179809570312,664.1339721679688,Move,21.66528010368347
u_2,524.5467529296875,645.5571899414062,Move,21.68195104598999
u_2,520.3194580078125,621.6021728515625,Move,21.699064016342163
u_2,521.95361328125,581.1925048828125,Move,21.715564012527466
u_2,543.7972412109375,537.675048828125,Move,21.735020875930786
u_2,577.2969360351562,485.5090026855469,Move,21.75242304801941
u_2,622.9692993164062,430.893798828125,Move,21.764296054840088
u_2,676.6640625,377.14215087890625,Move,21.779762029647827
u_2,736.4097900390625,325.60906982421875,Move,21.792396068572998
u_2,794.038818359375,283.479248046875,Move,21.816617012023926
u_2,831.3944702148438,262.897705078125,Move,21.83262610435486
u_2,873.5253295898438,247.2852325439453,Move,21.849868059158325
u_2,906.463134765625,245.65103149414062,Move,21.866050958633423
u_2,930.9240112304688,250.58294677734375,Move,21.882163047790527
u_2,949.9732055664062,269.6321105957031,Move,21.88846707344055
u_2,969.5040893554688,309.9322204589844,Move,21.904815912246704
u_2,977.1990356445312,361.60137939453125,Move,21.920931816101074
u_2,978.5557861328125,435.9631042480469,Move,21.936826944351196
u_2,977.4273071289062,510.2557373046875,Move,21.95323395729065
u_2,965.3306884765625,557.5465087890625,Move,21.968955993652344
u_2,936.662353515625,625.3436889648438,Move,21.98507308959961
u_2,915.7825317382812,650.2195434570312,Move,22.00134301185608
u_2,871.7914428710938,688.8001098632812,Move,22.018401861190796
u_2,832.0571899414062,707.708984375,Move,22.034263134002686
u_2,799.3392944335938,717.0366821289062,Move,22.049812078475952
u_2,737.40771484375,724.7640380859375,Move,22.06597399711609
u_2,689.2412719726562,724.7640380859375,Move,22.082119941711426
u_2,660.2974853515625,713.6602783203125,Move,22.09923219680786
u_2,632.8250732421875,693.6265258789062,Move,22.11627507209778
u_2,616.8485717773438,669.2813720703125,Move,22.134014129638672
u_2,610.3384399414062,629.8017578125,Move,22.152729034423828
u_2,616.8485717773438,586.4603881835938,Move,22.16236400604248
u_2,656.8265380859375,509.3769226074219,Move,22.18454885482788
u_2,697.6099243164062,459.2072448730469,Move,22.200194120407104
u_2,756.19873046875,405.3602294921875,Move,22.217020988464355
u_2,798.3564453125,381.530029296875,Move,22.234190940856934
u_2,866.092041015625,362.2169494628906,Move,22.250850915908813
u_2,894.4150390625,365.59814453125,Move,22.266772985458374
u_2,937.54931640625,391.1707763671875,Move,22.28295397758484
